reaction,minimum,maximum,status
r2273,0.0,0.1,Inactive
r2275,0.0,0.1,Inactive
r2276,0.0,0.1,Inactive
r2277,0.0,0.1,Inactive
r2278,0.0,0.1,Inactive
r2282,0.0,0.1,Inactive
r2283,0.0,0.1,Inactive
25HVITD2tin_m,0.0,0.1,Inactive
r2289,0.0,0.1,Inactive
r2293,0.0,0.1,Inactive
r2294,0.0,0.1,Inactive
r2297,0.0,0.1,Inactive
r2299,0.0,0.1,Inactive
r2300,0.0,0.1,Inactive
r2342,-0.8000000000000002,0.1,Active
r2301,0.0,0.1,Inactive
r2307,0.0,0.1,Inactive
r2309,-0.3999999999999999,0.1,Active
r2310,-0.5,0.1,Active
r2313,-1000.0,0.1,Active
r2315,-0.5000000000000004,0.1,Active
r2317,-0.5000000000000002,0.1,Active
r2321,-0.5,0.1,Active
r2324,-0.4999999999999999,0.1,Active
r2325,-0.4,0.1,Active
r2331,-0.5,0.1,Active
r2332,-0.4,0.1,Active
r2333,-0.5000000000000001,0.1,Active
r2334,-0.6000000000009016,0.1,Active
r2439,0.0,0.1,Inactive
r2335,-0.5999999999999981,0.1,Active
r2341,-0.8,0.1,Active
RE0512X,-0.0781250000000045,0.1,Active
RE0567C,0.0,0.1,Inactive
SERt2r,0.0,0.1,Inactive
r2344,-0.6000000000000001,0.1,Active
r2347,-0.4999999999999991,0.1,Active
r2352,-0.4999999999999989,0.1,Active
RE0568C,0.0,0.1,Inactive
r2354,-0.5,0.1,Active
r2472,0.0,0.1,Inactive
G6Pt6er,0.0,0.1,Inactive
RE0569C,0.0,0.1,Inactive
r2484,0.0,0.1,Inactive
r2486,0.0,0.1,Inactive
r2355,-1000.0,0.1,Active
r2357,-0.4999999999999995,0.1,Active
r2358,-0.5,0.1,Active
r2487,0.0,0.1,Inactive
r2359,-0.5000000000000001,0.1,Active
r2488,0.0,0.1,Inactive
RE0569E,0.0,0.1,Inactive
r2489,0.0,0.1,Inactive
r2491,0.0,0.1,Inactive
r2360,-0.4,0.1,Active
r2362,-0.4,0.1,Active
r2363,-0.6,0.1,Active
r2366,-0.4000000000000001,0.1,Active
r2492,0.0,0.1,Inactive
r2493,0.0,0.1,Inactive
r2496,0.0,0.1,Inactive
r2369,-0.6000000000000008,0.1,Active
r2374,-0.2999999999999993,0.1,Active
r2375,-0.8,0.1,Active
r2377,-1000.0,0.1,Active
r2382,0.0,0.1,Inactive
r2502,0.0,0.1,Inactive
r2505,0.0,0.1,Inactive
r2506,-0.0999999999999959,0.1,Active
r2509,-0.3999999999999999,0.1,Active
r2510,-0.1999999999999999,0.1,Active
r2384,0.0,0.1,Inactive
r2385,0.0,0.1,Inactive
r2512,0.0,0.1,Inactive
r2387,0.0,0.1,Inactive
r2514,-0.0999999999999999,0.1,Active
r2388,0.0,0.1,Inactive
r2515,0.0,0.1,Inactive
RE0570C,0.0,0.0999999999999987,Inactive
r2516,-0.1999999999999994,0.1,Active
r2517,0.0,0.1,Inactive
r2396,0.0,0.1,Inactive
r2399,0.0,0.1,Inactive
r2400,0.0,0.1,Inactive
r2404,0.0,0.1,Inactive
r2518,0.0,0.1,Inactive
RE0575C,0.0,0.1,Inactive
r2519,-0.2999999999999999,0.1,Active
r2520,-0.2999999999999989,0.1,Active
r2405,0.0,0.1,Inactive
r2407,0.0,0.1,Inactive
GLNt,-1000.0,0.1,Active
r2532,-1000.0,0.1,Active
r2408,0.0,0.1,Inactive
RE0689E,0.0,0.1,Inactive
r2409,0.0,0.1,Inactive
r2411,0.0,0.1,Inactive
r2534,-1000.0,0.1,Active
r2538,-0.2,0.1,Active
EX_so3_e,-0.4000000000000003,0.1,Active
r2412,0.0,0.1,Inactive
r2419,0.0,0.1,Inactive
RE0452M,-0.2,0.1,Active
RE0690E,0.0,0.1,Inactive
RE0453C,-0.3000000000000007,0.1,Active
RE0453M,-0.3,0.1,Active
RE0456N,-0.0999999999999999,0.1,Active
RE1518X,0.0,0.1,Inactive
RE1519X,-0.1749999999999999,0.0812500000000001,Active
RE1520M,0.0,0.1,Inactive
RE1520X,-5.710190778748827e-18,0.1000000000000001,Active
RE1522M,0.0,0.1,Inactive
RE0691C,-0.1,0.1,Active
RE1522X,0.0,0.1,Inactive
RE1526M,-0.1,0.1,Active
RE0908C,0.0,0.0999999999999997,Inactive
RE1526X,0.0,0.1,Inactive
RE1527M,0.0,0.0999999999999998,Inactive
RE1957R_1,0.0,0.1000000000000005,Inactive
RE0912C,0.0,0.1,Inactive
RE1527X,0.0,0.0999999999999999,Inactive
RE0915C,-0.0833333333333332,0.1,Active
RE1530M,-0.0999999999999995,0.1,Active
RE1531M,0.0,0.1,Inactive
RE0918C,0.0,0.1000000000000002,Inactive
RE1533X,-8.090636849008446e-18,0.0999999999999999,Active
RE0958C,0.0,0.083333333333333,Inactive
RE1534M,2.737207371214686e-17,0.1,Inactive
RE1534X,0.0,0.1,Inactive
RE1978C,-0.1,0.1,Active
RE1050E,0.0,0.0499999999999999,Inactive
RE2030M,0.0,0.0999999999999998,Inactive
RE2034C,-0.0999999999999997,0.1,Active
RE1587C,0.0,0.1,Inactive
RE1630C,0.0,0.1,Inactive
RE1632C,0.0,0.0999999999999999,Inactive
CYANSTm,-1.617067098661039e-17,0.1000000000000003,Active
RE1709C,-0.1999999999999999,0.1,Active
RE1804M,-0.2999999999999995,0.1,Active
RE1807C,-0.4000000000000001,0.1,Active
RE2069C,-0.6000000000000005,0.1,Active
RE2078M,-0.1,0.0999999999999999,Active
RE2080C,-0.1,0.1,Active
RE2111M,0.0,0.1,Inactive
RE2112R,0.0,0.1000000000000004,Inactive
RE2122C,0.0,0.1,Inactive
RE2127C,0.0,0.1,Inactive
RE2130C,-0.5,0.1,Active
RE1810M,-0.2000000000000001,0.1,Active
RE1826C,0.0,0.1,Inactive
RE1834M,-2.075174845436213e-18,0.1,Active
STS3,-0.2000000000000004,0.1,Active
RE1835C,0.0,0.1,Inactive
RE1845C,-0.4000000000000001,0.1,Active
RE2155C,0.0,0.1,Inactive
RE1898C,-0.0999999999999999,0.1,Active
STS3r,-0.2000000000000004,0.1000000000000025,Active
RE1901R,-0.1,0.1,Active
RE1919C,-1.3,0.0999999999999999,Active
RE1134C,0.0,0.0999999999999996,Inactive
STS4,-0.2000000000000003,0.1,Active
RE1233C,-0.3,0.1,Active
SPMDAT1,0.0,0.1,Inactive
SPMDAT2,-0.5000000000000001,0.1,Active
RE2223M,0.0,0.1,Inactive
AADSACYCL,-1.6619346179119932e-17,0.1,Active
RE2240C,0.0,0.1,Inactive
RE2660C,-0.1999999999999999,0.1,Active
RE2273E,-0.1,0.1,Active
RE1342C,-0.1000000000000001,0.1,Active
RE2296C,0.0,0.1,Inactive
RE2660N,-0.1,0.1,Active
RE2666C_1,0.0,0.1,Inactive
RE2346C,0.0,0.0999999999999999,Inactive
RE2386C,0.0,0.0999999999999999,Inactive
RE2405C,0.0,0.1,Inactive
RE1441R_1,0.0,0.1,Inactive
RE2426C,-0.0999999999999999,0.0999999999999999,Active
RE2427M,-2.9648281241212023e-16,0.0999999999999999,Active
RE2429M,0.0,0.0999999999999999,Inactive
RE2445E,-0.0999999999999999,0.1,Active
RE1516X,-0.078125000000034,0.1,Active
RE2526C,-0.3,0.1,Active
RE2562C,0.0,0.0999999999999999,Inactive
RE1517M,0.0,0.1000000000000001,Inactive
RE2563C,-0.1,0.1,Active
RE3036C,-0.1,0.1,Active
RE2605C,0.0,0.1,Inactive
RE2625M,-0.1999999999999999,0.0999999999999999,Active
RE2626M,-0.0999999999999999,0.1,Active
RE2635C,0.0,0.1,Inactive
RE2636C,0.0,0.1,Inactive
RE2644C,-0.0999999999999999,0.1,Active
RE2677E_1,0.0,0.1,Inactive
RE2677N_1,0.0,0.1,Inactive
RE2705C,-0.1,0.0,Inactive
RE2717L,0.0,0.1,Inactive
RE2814M,-0.1999999999999989,0.1,Active
RE2888C_1,-0.2000000000000012,0.1000000000000001,Active
RE2948C,0.0,0.0999999999999994,Inactive
RE2649M,0.0,0.1,Inactive
RE2651R,-0.1,0.1,Active
RE2658C,-0.7000000000001515,0.1000000000000001,Active
PYK6,-0.2999999999999999,0.1,Active
RE2972M_1,0.0,0.1,Inactive
RE3041C,0.0,0.1,Inactive
RE2973N_1,0.0,0.1,Inactive
RE2974N_1,0.0,0.1,Inactive
RE3044C,0.0,0.1,Inactive
RE2985X,0.0,0.0833333333333334,Inactive
RE2986X,0.0,0.0833333333333333,Inactive
RE2991X,0.0,0.0999999999999988,Inactive
RE2992M,0.0,0.1000000000000001,Inactive
RE3050R,-0.3,0.1,Active
RE2998M,0.0,0.1,Inactive
RE3076X,-0.1,0.1000000000000007,Active
RE2999M,0.0,0.1,Inactive
RE3000M,0.0,0.1,Inactive
RE3192M,0.0,0.0833333333333334,Inactive
RE3079X,0.0,0.1,Inactive
RE3001M,0.0,0.1,Inactive
RE3081X,0.0,0.0625,Inactive
RE3002X,-0.0833333333333333,0.0,Inactive
RE3005M,0.0,0.1,Inactive
RE3010C,-0.2,0.1,Active
RE3010X,-0.1,0.1000000000000004,Active
RE3193M,0.0,0.0833333333333332,Inactive
RE3194M,0.0,0.0833333333333333,Inactive
RE3011R,-0.2000000000000021,0.0,Inactive
RE3013C,0.0,0.1,Inactive
RE3103C,0.0,0.1,Inactive
RE3014R,0.0,0.1,Inactive
RE3016R,-0.1,0.0,Inactive
RE3017R,-0.0999999999999999,0.1,Active
RE3201C,0.0,0.1,Inactive
RE3224C,0.0,0.1000000000000006,Inactive
RE3228C,0.0,0.1,Inactive
RE3231C,0.0,0.0999999999999999,Inactive
RE3104C,9.684861706154223e-18,0.1,Inactive
RE3232C,0.0,0.1,Inactive
RE3234C,0.0,0.1,Inactive
RE3108C,-0.1000000000000006,0.0,Inactive
RE3236C,0.0,0.1,Inactive
RE3237C,-0.1833333333333333,0.1,Active
RE3241C,0.0,0.1,Inactive
RE3243C,0.0,0.1,Inactive
RE3432C,-1000.0,0.1,Active
RE3434C,0.0,0.0999999999999997,Inactive
RE3436C,0.0,0.1,Inactive
RE3437C,0.0,0.1,Inactive
RE3247M,0.0,0.1,Inactive
RE3247X,0.0,0.0999999999999999,Inactive
RE3251C,0.0,0.1,Inactive
RE3251M,0.0,0.1,Inactive
RE3252C,0.0,0.1,Inactive
RE3476C,0.0,0.1,Inactive
RE3476M,0.0,0.1,Inactive
PI3PP,-0.1999999999999999,0.1,Active
RE3273R_1,-0.1,0.0,Inactive
RE3110C,0.0,0.1,Inactive
RE3286C,0.0,0.1,Inactive
RE3287C,0.0,0.1,Inactive
RE3485C,0.0,0.1,Inactive
RE3486C,0.0,0.1,Inactive
RE3488C,0.0,0.1,Inactive
RE3288C,0.0,0.1,Inactive
RE3289C,0.0,0.1,Inactive
RE3490C,-0.1,0.1,Active
RE3307C,-0.1,0.0,Inactive
RE3491C,0.0,0.1,Inactive
RE3346M,0.0,0.1,Inactive
RE3113C,0.0,0.1,Inactive
RE3513C,0.0,0.05,Inactive
RE3513R,0.0,0.025,Inactive
RE3367E,0.0,0.1,Inactive
RE3520E,-0.1999999999999999,0.0999999999999999,Active
RE3114R,0.0,0.0999999999999999,Inactive
RE3524R,-0.1,0.1,Active
RE3381C,0.0,0.0999999999999994,Inactive
RE3119C,0.0,0.1,Inactive
RE3411C_1,0.0,0.0999999999999999,Inactive
RE3413C,-0.0999999999999995,-4.101753416994888e-33,Inactive
RE3525M,0.0,0.05,Inactive
RE3526C,0.0,0.05,Inactive
RE3526M,0.0,0.05,Inactive
RE3565C,-0.2999999999999999,0.0999999999999999,Active
RE3566C,-0.3000000000003504,0.1,Active
RE3567C,-0.4000000000003505,0.1,Active
RE3421R,-0.1,0.1,Active
RE3422C,-1.0,0.1000000000000015,Active
EX_CE2250_e,0.0,0.0999999999999999,Inactive
RE3570C,0.0,0.1,Inactive
EX_CE1935_e,-0.1,0.1000000000000003,Active
RE3587C,0.0,0.1,Inactive
EX_CE1943_e,0.0,0.1,Inactive
RE3597C,-0.2999999999999999,0.1,Active
RE3120C,0.0,0.1,Inactive
RE3597M,2.861536939086985e-16,0.1000000000000001,Inactive
RE3597X,-0.0999999999999999,0.1,Active
RE3122C,0.0,0.0999999999999999,Inactive
RE3626M,0.0,0.1,Inactive
RE3628M,-0.3999999999999999,0.0,Inactive
EX_CE1939_e,-0.0999999999999321,0.0999999999999993,Active
EX_CE2915_e,-0.1000000000000002,0.1,Active
EX_CE4722_e,-0.0999999999999996,0.1,Active
EX_CE4723_e,-0.0999999999999999,0.1000000000000016,Active
EX_prostgh2_e,-0.5999999999999991,0.1,Active
RE3146R,0.0,0.0999999999999995,Inactive
EX_citr__L_e,-0.2000000000000014,0.1,Active
EX_HC00822_e,-0.0999999999999999,0.1,Active
EX_C02528_e,-0.3999999999999999,0.0999999999999999,Active
EX_HC02192_e,-0.1999999999999999,0.1,Active
EX_HC02195_e,-0.1999999999999999,0.1000000000000005,Active
EX_HC02191_e,-1.1103570000000005,0.1,Active
EX_HC02198_e,-0.0999999999999999,0.1,Active
EX_HC02203_e,-0.3000000000001127,0.1,Active
EX_HC02204_e,-0.3,0.1,Active
EX_HC02205_e,-0.4999999999997756,0.1,Active
EX_HC02206_e,-0.3,0.1,Active
EX_HC02207_e,-0.4000000000002506,0.1,Active
EX_HC02213_e,0.0,0.0999999999999998,Inactive
EX_HC02217_e,-0.1,0.1,Active
EX_arachcoa_e,-0.1,0.0,Inactive
EX_coa_e,-0.1000000000000017,0.1,Active
EX_CE4724_e,-0.1,0.0999999999999993,Active
EX_malthp_e,-0.1,0.1,Active
EX_CE2838_e,-0.2833333333333334,0.1,Active
EX_cynt_e,0.0,0.1,Inactive
EX_3ump_e,-0.0999999999999999,0.1,Active
EX_CE5786_e,-0.3,0.1,Active
EX_CE5797_e,-0.1000000000000006,0.1,Active
EX_CE5787_e,-0.2999999999999999,0.1,Active
EX_CE5868_e,-0.1,0.1,Active
EX_CE4881_e,-0.1,0.1,Active
EX_CE5854_e,-0.1000000000000012,0.1,Active
EX_cdpea_e,-0.0999999999999999,0.0,Inactive
EX_CE5853_e,-0.1,0.1,Active
EX_CE1925_e,-0.0999999999999999,0.0999999999999998,Active
CITt4_4,-0.5000000000000001,0.1,Active
C12OHc,0.0,0.0999999999999999,Inactive
RE3153C,0.0,0.1,Inactive
HCO3_NAt,-1000.0,0.1,Active
RE3156X,0.0,0.0999999999999999,Inactive
C141OHe,0.0,0.1,Inactive
INSTt4_2,-0.3000000000005925,0.1,Active
RE3165C,0.0,0.1,Inactive
C142CPT1,0.0,0.1000000000000001,Inactive
C142OHc,0.0,0.1000000000000008,Inactive
RE3168C,0.0,0.1,Inactive
C14OHc,0.0,0.0999999999999998,Inactive
C162ACBP,0.0,0.0999999999999999,Inactive
PIt9,-2.1,0.1,Active
RE3169C,0.0,0.1,Inactive
C16OHc,0.0,0.1,Inactive
C182OHc,0.0,0.1000000000000002,Inactive
PROt4_2_r,-1000.0,0.1,Active
C18OHc,0.0,0.1,Inactive
ACRNtp,-2.1999999999999957,0.1,Active
HSD17B3r,0.0,0.1,Inactive
BIOMASS_reaction,0.0,0.0455879167624457,Inactive
RE3170C,0.0,0.1,Inactive
3HBCOARc,0.0,0.0999999999999999,Inactive
ADPCOACROT,-0.0999999999999999,0.1000000000000004,Active
RE3174C,0.0,0.0999999999999999,Inactive
ADPCOAPTE,0.0,0.0999999999999999,Inactive
C102CPT1,0.0,0.1,Inactive
C3DCe,0.0,0.1,Inactive
C4CRNCPT2,-1000.0,0.1,Active
RE3175C,0.0,0.0999999999999999,Inactive
C4CRNe,0.0,0.0999999999999996,Inactive
C4DCCACT,-0.1,0.1,Active
C10DCe,0.0,0.1000000000000006,Inactive
C10OHc,0.0,0.0999999999999999,Inactive
RE3178M,2.4883217038241138e-17,0.0833333333333333,Inactive
C120CPT1,0.0,0.1,Inactive
C121CPT1,0.0,0.1,Inactive
C4DCe,0.0,0.1,Inactive
C4tcx,-0.1,0.1,Active
C4tmc,-502.20000000000033,0.1,Active
C51CPT1,1.9175636272839135e-16,0.1000000000000001,Inactive
C12DCTD,0.0,0.1,Inactive
C12DCe,0.0,0.1,Inactive
C5DCe,0.0,0.1,Inactive
C60CPT1,-0.1,0.1,Active
RE3179M,0.0,0.0833333333333332,Inactive
C6COAt,-0.1000000000000006,0.0999999999999998,Active
RE3180C,-0.0333333333333335,0.0,Inactive
FAOXC122m,0.0,0.1000000000000005,Inactive
C6DCCACT,-0.0999999999999997,0.1000000000000003,Active
C6DCc,0.0,0.1,Inactive
C80CPT1,-0.3000000000000001,0.1,Active
C81CRNe,0.0,0.1,Inactive
SK_dd2coa_c,-0.0999999999999995,0.0,Inactive
DDCRNe,0.0,0.1,Inactive
SK_decdicoa_c,-0.1000000000000008,-2.702407334213961e-16,Inactive
DOCOSACT,0.0,0.1,Inactive
DOCOSACTDe,-0.1,0.1,Active
DOCOSACTDr,-0.1,0.1,Active
DOCOSCOAtxc,0.0,0.1,Inactive
EX_3hdececrn_e,0.0,0.0999999999999999,Inactive
EX_3ivcrn_e,0.0,0.1,Inactive
EX_3thexddcoacrn_e,0.0,0.1,Inactive
EX_c101crn_e,0.0,0.1,Inactive
EX_c10crn_e,0.0,0.1,Inactive
EX_c10dc_e,0.0,0.1,Inactive
EX_c12dc_e,0.0,0.1,Inactive
EX_c3dc_e,0.0,0.1,Inactive
DOCO13EFATP,0.0,0.1,Inactive
FAOXC16C16OHm,0.0,0.1,Inactive
EX_c4dc_e,0.0,0.1,Inactive
FAOXC123C102x,0.0,0.0499999999999998,Inactive
FAOXC16DCC14DCx,0.0,0.1,Inactive
FAOXC16DCr,0.0,0.1,Inactive
FAOXC16OHC16r,0.0,0.1000000000000015,Inactive
FAOXC170150m,0.0,0.1,Inactive
FAOXC181C181OHm,0.0,0.0999999999999999,Inactive
FAOXC123m,2.289692812087321e-33,0.0999999999999998,Inactive
FAOXC182C162m,0.0,0.1,Inactive
FAOXC183C163m,0.0,0.1,Inactive
EX_c5dc_e,0.0,0.0999999999999999,Inactive
FAOXC120100x,0.0,0.0833333333333334,Inactive
EX_c6crn_e,0.0,0.1000000000000012,Inactive
EX_c8crn_e,0.0,0.0999999999999999,Inactive
EX_decdicrn_e,0.0,0.1,Inactive
FAOXC184C163x,0.0,0.0625,Inactive
FAOXC184C164m,0.0,0.1,Inactive
FAOXC184m,0.0,0.0999999999999993,Inactive
FAOXC185C164m,0.0,0.1,Inactive
FAOXC18C18OHm,0.0,0.0999999999999999,Inactive
EX_docosac_e,-0.1000200000000003,0.1,Active
EX_docosdiac_e,0.0,0.1,Inactive
EX_dca_e,-0.0999999999999999,0.0124999999999999,Active
FAOXC204C205x,-2.758475385864832e-30,0.0625,Active
FAOXC101C8x,0.0,0.1,Inactive
FAOXC12DCC10DCx,0.0,0.1,Inactive
FAOXC101x,0.0,0.1,Inactive
FAOXC102C101m,0.0,0.1,Inactive
FAOXC102C81m,2.750259252321193e-17,0.1000000000000003,Inactive
FAOXC221C201x,0.0,0.0416666666666659,Inactive
FAOXC225C204m,-4.579385624174642e-33,0.1,Active
FAOXC225C226m,0.0,0.1,Inactive
FAOXC225C226x,0.0,0.0624999999999999,Inactive
FAOXC102C81x,-2.758475385864832e-30,0.0499999999999998,Active
FAOXC102m,0.0,0.1000000000000001,Inactive
FAOXC102x,0.0,0.0499999999999999,Inactive
FAOXC226C225m,0.0,0.1,Inactive
FAOXC227C226m,0.0,0.1,Inactive
FAOXC12DCc,0.0,0.1000000000000016,Inactive
FAOXC22C22DCHYr,0.0,0.0833333333333331,Inactive
FAOXC22OHC22r,0.0,0.1,Inactive
FAOXC103C102m,0.0,0.1,Inactive
FAOXC103C102x,0.0,0.0499999999999999,Inactive
FAOXC10C10OHm,0.0,0.1,Inactive
FAOXC10080m,0.0,0.1,Inactive
FAOXC10080x,0.0,0.0833333333333335,Inactive
FAOXC121C101m,0.0,0.1,Inactive
FAOXC3DC,0.0,0.1,Inactive
FAOXC4020m,0.0,0.1,Inactive
FAOXC4C4DCc,-0.1,0.1,Active
FAOXC61m,3.6623929963248146e-17,0.1,Inactive
FAOXC6C4x,0.0,0.1,Inactive
FAOXC6DCC4DCx,0.0,0.1,Inactive
EX_dchac_e,-0.9000000000000001,0.1,Active
FAOXC12DCx,-0.0999999999999998,0.1000000000000003,Active
FAOXC81C61m,0.0,0.1,Inactive
FAOXC8C6m,0.0,0.1,Inactive
FAOXC8DCC6DCx,0.0,0.1,Inactive
FAOXC13BRC11BRx,0.0,0.0625,Inactive
FAOXC9C7m,0.0,0.1,Inactive
FAOXOHC16C16DCc,0.0,0.1,Inactive
FAOXOHC22C22DCc,0.0,0.1,Inactive
STCOATxc,0.0,0.1,Inactive
SUBERCROT,-0.0999999999999999,0.0999999999999995,Active
FAOXC13C11m,0.0,0.0999999999999999,Inactive
SUBERICACT,0.0,0.1,Inactive
SUCCCROT,-0.1000000000000007,0.1,Active
FAOXC141C141OHm,0.0,0.1000000000000004,Inactive
TDCRNe,0.0,0.1,Inactive
FAOXC142C122m,0.0,0.0999999999999994,Inactive
SK_tetdec2coa_c,-0.2,0.0,Inactive
SK_tetdece1coa_c,-0.1,0.0,Inactive
TETDECE1CRNe,0.0,0.1,Inactive
TIGCRNe,0.0,0.1,Inactive
FAOXC142C122x,8.14331411714764e-33,0.0625,Inactive
FAOXC143C123m,0.0,0.0999999999999999,Inactive
FAOXC143C123x,0.0,0.0499999999999999,Inactive
FAOXC140120m,0.0,0.1,Inactive
FAOXC14C14OHm,0.0,0.1,Inactive
FAOXC15ATPx,0.0,0.1,Inactive
34DHPHELAT1tc,0.0,0.1,Inactive
4OHPROIMINOtc,0.0,0.1,Inactive
ALAALACNc,-0.1,0.1,Active
FAOXOHMC10DC10c,0.0,0.1,Inactive
FAOXTC162TC142m,0.0,0.0999999999999999,Inactive
FAOXTC182TC162m,0.0,0.1,Inactive
ALAALAPEPT1tc,0.0,0.1,Inactive
ALAyLATthc,0.0,0.1,Inactive
FAOXC15BRC13BRx,0.0,0.0625000000000005,Inactive
ARGATB0tc,0.0,0.1,Inactive
FOAXC122C101x,0.0,0.0625,Inactive
FAOXC15NADx,0.0,0.1,Inactive
ASNATB0tc,0.0,0.1,Inactive
BALAt2r,0.0,0.1,Inactive
HDCACBP,0.0,0.1000000000000079,Inactive
BGLUTDECHOe,0.0,0.1,Inactive
FAOXC161C141m,0.0,0.1,Inactive
BTNTe,0.0,0.1,Inactive
FAOXC161C141x,0.0,0.0416666666666665,Inactive
CARPEPT1tc,0.0,0.1,Inactive
CYSSNAT5tc,-1000.0,0.1,Active
CYSTLEUrBATtc,0.0,0.1,Inactive
HEXDIACtr,0.0,0.0999999999999992,Inactive
HEXDICOAACBPx,0.0,0.0999999999999999,Inactive
HIVCACBP,0.0,0.0999999999999987,Inactive
GALSGLT1le,0.0,0.1,Inactive
HIVCRNe,0.0,0.1,Inactive
FAOXC161C161OHm,0.0,0.1,Inactive
HTDCACBP,0.0,0.1,Inactive
HTDCRNe,0.0,0.1,Inactive
IVCOAACBP,0.0,0.1,Inactive
GLNATB0tc,0.0,0.1,Inactive
GLYPHEPEPT1tc,0.0,0.1,Inactive
GUMDCHAe,0.0,0.1,Inactive
IVCRNe,0.0,0.1,Inactive
LGNCCOAtcx_1,0.0,0.1,Inactive
GUMGCHLe,0.0,0.1,Inactive
NRVNCCOAtxc,0.0,0.1,Inactive
GUMTCHOLe,0.0,0.1,Inactive
OCD11COACPT1_1,0.0,0.1,Inactive
FAOXC162C162OHm,0.0,0.1,Inactive
OCT11EFATP_1,0.0,0.1,Inactive
OCTDECCPT1,0.0,0.1,Inactive
HISSNAT5tc,-8.700000000000001,0.1,Active
HISyLATtc,0.0,0.1,Inactive
FAOXC163C142x,0.0,0.0625,Inactive
HPETFABP1tc,0.0,0.05,Inactive
LEUATB0tc,0.0,0.1,Inactive
LEUGLYPEPT1tc,0.0,0.1,Inactive
LEULEULAPc,-0.1,0.1,Active
LEULEUPEPT1tc,0.0,0.1,Inactive
OCTDECE1CRNe,0.0,0.1,Inactive
SK_octdececoa_c,-0.0999999999999965,1.7599553660556763e-16,Active
OMHDEACIDTD,0.0,0.0999999999999973,Inactive
SBCOAACOTx,0.0,0.1,Inactive
SCP21cx,0.0,0.1,Inactive
LINOFATPtc,0.0,0.1,Inactive
METATB0tc,0.0,0.1,Inactive
NACHORCTL3le,0.0,0.1,Inactive
OLEICFATPtc,0.0,0.1,Inactive
FAOXC163C164Gm,0.0,0.0999999999999999,Inactive
ORNALArBATtc,0.0,0.1,Inactive
FAOXC163C164x,0.0,0.0625,Inactive
ORNLEUrBATtc,0.0,0.1,Inactive
PECGCHLe,0.0,0.1,Inactive
PHEATB0tc,0.0,0.1,Inactive
EX_gltdechol_e,0.0,0.1,Inactive
EX_glysar_e,-0.1,0.0,Inactive
EX_gumtchol_e,0.0,0.1,Inactive
EX_leugly_e,-0.1000000000000006,0.0,Inactive
EX_leuleu_e,-0.1000000000000004,0.0999999999999995,Active
PHEyLATthc,0.0,0.1,Inactive
PROIMINOtc,0.0,0.1,Inactive
EX_pect_e,-0.3,0.0,Inactive
PSYGCHe,0.0,0.1,Inactive
FAOXC163Gm,0.0,0.1000000000000001,Inactive
EX_pectingchol_e,0.0,0.1,Inactive
EX_pectintchol_e,0.0,0.1,Inactive
EX_psyl_e,-0.3,0.0,Inactive
EX_psylchol_e,0.0,0.1,Inactive
EX_psyltchol_e,0.0,0.1,Inactive
EX_slfcys_e,-0.3999999999999997,0.0999999999999985,Active
THMATPe,0.0,0.1,Inactive
TRPATB0tc,0.0,0.1,Inactive
TYRATB0tc,0.0,0.1,Inactive
VALATB0tc,0.0,0.1,Inactive
VITEtl,0.0,0.1,Inactive
FAOXC163x,8.347939723628415e-30,0.0625,Inactive
3AIB_Dtm,-0.1,0.1000000000000002,Active
EX_pan4p_e,-0.1999999999999999,0.1,Active
EX_ptth_e,-0.1,0.1000000000000003,Active
EX_q10h2_e,-0.0833333333333331,0.1,Active
3HCO3_NAt,-1000.0,0.1,Active
FAOXC164C143m,1.3914156554139194e-17,0.1,Inactive
4ABUTtcn,0.0,0.1,Inactive
4HPROLTASCT1,0.0,0.1,Inactive
ADNt5,0.0,0.1,Inactive
FAOXC164C143x,0.0,0.0499999999999999,Inactive
AHCYStm,-0.1,0.1,Active
FADDPle,0.0,0.1,Inactive
FAOXC164C163x,0.0,0.0625,Inactive
FE2DMT1,0.0,0.1,Inactive
FOLt2,-0.6999999999999998,0.1,Active
ALA_DTDe,0.0,0.1,Inactive
ASPDTDe,-0.1,0.1,Active
ASPPROASCT1,0.0,0.1,Inactive
BTNt3i,0.0,0.1,Inactive
FRDPtcr,-0.3000000000000001,0.1,Active
G6PDH2c,0.0,0.1,Inactive
FAOXC164C165m,0.0,0.1,Inactive
GLU5SAtmc,0.0,0.1,Inactive
G3PDm,0.0,0.1,Inactive
GNDc,0.0,0.1,Inactive
GSNt5,0.0,0.1,Inactive
HYPTROXe,0.0,0.1,Inactive
CHSTEROLtrc,-0.95,0.1,Active
CRNtp,-2.3,0.1,Active
CYTDt5,0.0,0.1,Inactive
Coqe,-0.0999999999999999,0.1,Active
DCTPtm_cho,0.0,0.1,Inactive
DGTPtm_cho,0.0,0.1,Inactive
DM_taur_c,0.0,0.1,Inactive
DM_pmtcoa_r,0.0,0.1,Inactive
DSREDUCr,0.0,0.1,Inactive
INSK,0.0,0.1,Inactive
FAOXC164m,0.0,0.0999999999999999,Inactive
Kt3r,-1000.0,0.1,Active
LACLt,0.0,0.1,Inactive
DTMPKm,0.0,0.1,Inactive
DTTPtm_cho,0.0,0.1,Inactive
EX_4hpro_LT_e,-0.1,0.1,Active
EX_bglc_e,-0.3,0.0,Inactive
MAL_Ltx,-0.0999999999999999,0.1,Active
