ids,growth,model
50617_AT3,286.2899973710399,Mesenchymal CSM
3145_AT1,286.2899973710399,Mesenchymal CSM
159963_AT1,286.2899973710399,Mesenchymal CSM
259230_AT1,0.0,Mesenchymal CSM
26266_AT1,286.2899973710399,Mesenchymal CSM
515_AT3,286.2899973710399,Mesenchymal CSM
10423_AT1,286.2899973710399,Mesenchymal CSM
2030_AT1,286.2899973710399,Mesenchymal CSM
29926_AT1,286.2899973710399,Mesenchymal CSM
215_AT1,286.2899973710399,Mesenchymal CSM
50808_AT1,286.2899973710399,Mesenchymal CSM
1606_AT1,286.2899973710399,Mesenchymal CSM
771_AT1,286.2899973710399,Mesenchymal CSM
2595_AT1,286.2899973710399,Mesenchymal CSM
8854_AT2,286.2899973710399,Mesenchymal CSM
206358_AT1,286.2899973710399,Mesenchymal CSM
2585_AT2,286.2899973710399,Mesenchymal CSM
3939_AT1,286.2899973710399,Mesenchymal CSM
6716_AT1,286.2899973710399,Mesenchymal CSM
23556_AT2,286.2899973710399,Mesenchymal CSM
10975_AT1,286.28999737103976,Mesenchymal CSM
115584_AT1,286.2899973710398,Mesenchymal CSM
3033_AT1,286.2899973710398,Mesenchymal CSM
33_AT1,286.2899973710398,Mesenchymal CSM
4967_AT1,286.2899973710398,Mesenchymal CSM
3420_AT1,286.2899973710398,Mesenchymal CSM
153201_AT1,286.2899973710398,Mesenchymal CSM
1800_AT1,286.2899973710398,Mesenchymal CSM
55268_AT1,286.2899973710398,Mesenchymal CSM
178_AT1,286.2899973710398,Mesenchymal CSM
64078_AT1,286.2899973710398,Mesenchymal CSM
9060_AT1,286.2899973710398,Mesenchymal CSM
8034_AT1,286.28999737103976,Mesenchymal CSM
55867_AT1,286.2899973710398,Mesenchymal CSM
10588_AT1,286.2899973710398,Mesenchymal CSM
1962_AT1,286.2899973710398,Mesenchymal CSM
124975_AT1,286.2899973710398,Mesenchymal CSM
9415_AT1,286.2899973710398,Mesenchymal CSM
528_AT2,286.2899973710398,Mesenchymal CSM
1119_AT1,286.2899973710398,Mesenchymal CSM
525_AT1,286.2899973710398,Mesenchymal CSM
7296_AT4,286.2899973710398,Mesenchymal CSM
766_AT2,286.2899973710398,Mesenchymal CSM
9487_AT1,286.2899973710398,Mesenchymal CSM
2678_AT2,286.2899973710398,Mesenchymal CSM
27089_AT1,286.28999737103976,Mesenchymal CSM
6550_AT1,286.2899973710398,Mesenchymal CSM
762_AT1,286.2899973710398,Mesenchymal CSM
1337_AT1,237.21171210743302,Mesenchymal CSM
220_AT1,286.2899973710398,Mesenchymal CSM
10606_AT1,286.2899973710397,Mesenchymal CSM
26330_AT1,286.28999737103857,Mesenchymal CSM
10991_AT1,286.2899973710398,Mesenchymal CSM
9488_AT1,286.2899973710399,Mesenchymal CSM
6523_AT1,286.2899973710399,Mesenchymal CSM
8803_AT1,286.2899973710399,Mesenchymal CSM
3251_AT1,286.28999737103976,Mesenchymal CSM
1373_AT2,286.28999737103976,Mesenchymal CSM
3419_AT1,286.28999737103976,Mesenchymal CSM
2108_AT1,286.28999737103976,Mesenchymal CSM
7384_AT1,286.2899973710398,Mesenchymal CSM
6120_AT1,286.2899973710398,Mesenchymal CSM
2710_AT2,286.28999737103976,Mesenchymal CSM
2527_AT1,286.28999737103976,Mesenchymal CSM
3615_AT1,286.28999737103976,Mesenchymal CSM
8818_AT1,286.28999737103976,Mesenchymal CSM
1103_AT1,286.28999737103976,Mesenchymal CSM
95_AT1,286.28999737103976,Mesenchymal CSM
11001_AT1,286.28999737103976,Mesenchymal CSM
204_AT2,286.28999737103976,Mesenchymal CSM
211_AT2,286.28999737103976,Mesenchymal CSM
7084_AT1,286.28999737103976,Mesenchymal CSM
5091_AT1,286.28999737103976,Mesenchymal CSM
3421_AT2,286.28999737103976,Mesenchymal CSM
3948_AT1,286.28999737103976,Mesenchymal CSM
2224_AT1,286.28999737103976,Mesenchymal CSM
763_AT1,286.28999737103976,Mesenchymal CSM
55650_AT1,286.28999737103976,Mesenchymal CSM
6391_AT1,286.28999737103976,Mesenchymal CSM
113235_AT1,286.28999737103976,Mesenchymal CSM
51805_AT1,286.28999737103976,Mesenchymal CSM
2729_AT1,286.28999737103976,Mesenchymal CSM
5281_AT1,286.28999737103976,Mesenchymal CSM
2766_AT1,286.28999737103976,Mesenchymal CSM
47_AT1,286.28999737103976,Mesenchymal CSM
84264_AT1,286.28999737103976,Mesenchymal CSM
64841_AT1,286.28999737103976,Mesenchymal CSM
2109_AT1,286.28999737103976,Mesenchymal CSM
1346_AT1,286.28999737103976,Mesenchymal CSM
523_AT1,286.28999737103976,Mesenchymal CSM
2348_AT5,286.28999737103976,Mesenchymal CSM
7364_AT1,286.28999737103976,Mesenchymal CSM
29968_AT1,286.28999737103976,Mesenchymal CSM
38_AT1,286.28999737103976,Mesenchymal CSM
9356_AT1,286.28999737103976,Mesenchymal CSM
26063_AT1,286.28999737103976,Mesenchymal CSM
1468_AT1,237.21171210743304,Mesenchymal CSM
2582_AT2,286.28999737103976,Mesenchymal CSM
1571_AT1,261.75085473923656,Mesenchymal CSM
171425_AT1,286.28999737103976,Mesenchymal CSM
2678_AT1,286.28999737103976,Mesenchymal CSM
8908_AT1,286.28999737103976,Mesenchymal CSM
5211_AT2,286.28999737103976,Mesenchymal CSM
2717_AT1,286.28999737103976,Mesenchymal CSM
5162_AT1,286.28999737103976,Mesenchymal CSM
8050_AT1,237.21171210743285,Mesenchymal CSM
8277_AT1,286.28999737104,Mesenchymal CSM
27159_AT1,286.2899973710398,Mesenchymal CSM
6609_AT1,286.2899973710398,Mesenchymal CSM
29796_AT2,286.2899973710398,Mesenchymal CSM
276_AT1,286.2899973710398,Mesenchymal CSM
3423_AT1,286.2899973710398,Mesenchymal CSM
91373_AT1,286.2899973710398,Mesenchymal CSM
29922_AT1,286.2899973710398,Mesenchymal CSM
284111_AT1,286.2899973710398,Mesenchymal CSM
2539_AT1,278.11028316043854,Mesenchymal CSM
28_AT1,286.2899973710398,Mesenchymal CSM
514_AT2,286.2899973710398,Mesenchymal CSM
3420_AT3,286.2899973710398,Mesenchymal CSM
94005_AT1,286.2899973710398,Mesenchymal CSM
6472_AT1,286.2899973710398,Mesenchymal CSM
2538_AT1,286.2899973710398,Mesenchymal CSM
3036_AT1,286.2899973710398,Mesenchymal CSM
84076_AT1,286.2899973710398,Mesenchymal CSM
8898_AT1,286.2899973710398,Mesenchymal CSM
517_AT2,286.2899973710398,Mesenchymal CSM
646480_AT1,286.2899973710398,Mesenchymal CSM
2352_AT1,286.2899973710398,Mesenchymal CSM
1431_AT1,286.2899973710398,Mesenchymal CSM
9296_AT1,286.2899973710398,Mesenchymal CSM
2936_AT1,286.2899973710398,Mesenchymal CSM
55825_AT1,286.2899973710398,Mesenchymal CSM
26061_AT1,286.2899973710398,Mesenchymal CSM
115286_AT2,286.2899973710398,Mesenchymal CSM
5279_AT1,286.2899973710398,Mesenchymal CSM
93100_AT1,286.2899973710398,Mesenchymal CSM
1737_AT1,286.2899973710398,Mesenchymal CSM
6560_AT1,286.2899973710398,Mesenchymal CSM
51606_AT2,286.2899973710398,Mesenchymal CSM
25796_AT1,278.1102831604386,Mesenchymal CSM
5283_AT1,286.28999737103993,Mesenchymal CSM
6564_AT1,286.28999737104,Mesenchymal CSM
2954_AT1,286.28999737103976,Mesenchymal CSM
162466_AT1,286.28999737103976,Mesenchymal CSM
2348_AT6,286.28999737103976,Mesenchymal CSM
51205_AT1,286.28999737103976,Mesenchymal CSM
534_AT1,286.28999737103976,Mesenchymal CSM
284098_AT1,286.28999737103976,Mesenchymal CSM
278_AT1,286.28999737103976,Mesenchymal CSM
2173_AT1,286.28999737103976,Mesenchymal CSM
360_AT1,286.28999737103976,Mesenchymal CSM
115286_AT1,286.28999737103976,Mesenchymal CSM
10476_AT1,286.28999737103976,Mesenchymal CSM
5053_AT1,286.28999737103976,Mesenchymal CSM
339221_AT1,286.28999737103976,Mesenchymal CSM
245972_AT1,286.28999737103976,Mesenchymal CSM
3081_AT1,286.28999737103976,Mesenchymal CSM
51251_AT1,286.28999737103976,Mesenchymal CSM
224_AT1,286.28999737103976,Mesenchymal CSM
1375_AT1,286.28999737103976,Mesenchymal CSM
23305_AT1,286.28999737103976,Mesenchymal CSM
8708_AT1,286.28999737103976,Mesenchymal CSM
29920_AT1,286.28999737103976,Mesenchymal CSM
11332_AT1,286.28999737103976,Mesenchymal CSM
529_AT1,286.28999737103976,Mesenchymal CSM
35_AT1,286.28999737103976,Mesenchymal CSM
80270_AT1,286.28999737103976,Mesenchymal CSM
89872_AT1,286.28999737103976,Mesenchymal CSM
221823_AT2,286.28999737103976,Mesenchymal CSM
6448_AT1,286.28999737103976,Mesenchymal CSM
6582_AT1,286.28999737103976,Mesenchymal CSM
8801_AT1,286.28999737103976,Mesenchymal CSM
122481_AT1,286.2899973710397,Mesenchymal CSM
9153_AT1,286.2899973710397,Mesenchymal CSM
5232_AT1,286.2899973710397,Mesenchymal CSM
10007_AT1,286.2899973710397,Mesenchymal CSM
2805_AT1,286.2899973710397,Mesenchymal CSM
10998_AT1,286.2899973710397,Mesenchymal CSM
7915_AT1,286.2899973710398,Mesenchymal CSM
6510_AT1,286.2899973710398,Mesenchymal CSM
3037_AT1,286.2899973710398,Mesenchymal CSM
6580_AT1,286.2899973710398,Mesenchymal CSM
50617_AT1,286.2899973710398,Mesenchymal CSM
6309_AT1,278.11028316043866,Mesenchymal CSM
9045_AT1,286.2899973710399,Mesenchymal CSM
2524_AT1,286.28999737103976,Mesenchymal CSM
2687_AT1,286.28999737103976,Mesenchymal CSM
6536_AT1,286.28999737103976,Mesenchymal CSM
1608_AT1,286.28999737103976,Mesenchymal CSM
522_AT4,286.28999737103976,Mesenchymal CSM
6715_AT1,286.28999737103976,Mesenchymal CSM
847_AT1,286.2899973710398,Mesenchymal CSM
8566_AT1,286.2899973710398,Mesenchymal CSM
3795_AT2,286.2899973710398,Mesenchymal CSM
22934_AT1,272.62914393864605,Mesenchymal CSM
27068_AT3,286.2899973710399,Mesenchymal CSM
2653_AT1,286.2899973710398,Mesenchymal CSM
4907_AT1,286.2899973710398,Mesenchymal CSM
1119_AT2,286.2899973710398,Mesenchymal CSM
8671_AT1,286.2899973710398,Mesenchymal CSM
6713_AT1,286.2899973710398,Mesenchymal CSM
123096_AT1,286.2899973710398,Mesenchymal CSM
8527_AT1,286.2899973710398,Mesenchymal CSM
93034_AT1,286.2899973710398,Mesenchymal CSM
1339_AT1,237.21171210743293,Mesenchymal CSM
54682_AT1,286.2899973710402,Mesenchymal CSM
1350_AT1,237.21171210743282,Mesenchymal CSM
1036_AT1,286.2899973710402,Mesenchymal CSM
7298_AT1,286.28999737103976,Mesenchymal CSM
51606_AT3,286.2899973710398,Mesenchymal CSM
29968_AT2,286.2899973710398,Mesenchymal CSM
5243_AT1,286.2899973710398,Mesenchymal CSM
1351_AT1,237.21171210743304,Mesenchymal CSM
3156_AT1,286.2899973710398,Mesenchymal CSM
3155_AT1,286.2899973710398,Mesenchymal CSM
10449_AT1,286.2899973710398,Mesenchymal CSM
3948_AT2,286.2899973710398,Mesenchymal CSM
271_AT1,286.2899973710398,Mesenchymal CSM
9380_AT1,286.2899973710399,Mesenchymal CSM
197257_AT1,286.2899973710398,Mesenchymal CSM
8733_AT1,286.2899973710398,Mesenchymal CSM
4860_AT1,286.2899973710398,Mesenchymal CSM
5277_AT3,286.2899973710398,Mesenchymal CSM
127124_AT1,286.2899973710398,Mesenchymal CSM
2710_AT1,286.2899973710398,Mesenchymal CSM
1375_AT2,286.2899973710398,Mesenchymal CSM
9154_AT2,286.2899973710398,Mesenchymal CSM
4953_AT1,286.2899973710398,Mesenchymal CSM
2731_AT1,286.2899973710398,Mesenchymal CSM
1841_AT1,286.2899973710399,Mesenchymal CSM
5860_AT1,286.2899973710399,Mesenchymal CSM
2937_AT1,286.2899973710399,Mesenchymal CSM
204_AT1,286.2899973710399,Mesenchymal CSM
593_AT1,286.2899973710399,Mesenchymal CSM
1607_AT2,286.2899973710399,Mesenchymal CSM
5832_AT1,286.2899973710399,Mesenchymal CSM
55293_AT1,286.2899973710399,Mesenchymal CSM
7360_AT2,286.2899973710399,Mesenchymal CSM
55586_AT1,286.2899973710399,Mesenchymal CSM
2739_AT1,261.7508547392364,Mesenchymal CSM
125206_AT1,286.2899973710395,Mesenchymal CSM
5313_AT1,286.2899973710398,Mesenchymal CSM
132158_AT1,286.2899973710398,Mesenchymal CSM
160287_AT1,286.2899973710398,Mesenchymal CSM
3283_AT1,286.2899973710398,Mesenchymal CSM
8402_AT1,286.2899973710398,Mesenchymal CSM
5634_AT1,286.2899973710398,Mesenchymal CSM
646486_AT1,286.2899973710398,Mesenchymal CSM
8170_AT1,286.2899973710398,Mesenchymal CSM
9550_AT1,286.2899973710398,Mesenchymal CSM
6652_AT1,286.2899973710398,Mesenchymal CSM
3074_AT1,286.2899973710398,Mesenchymal CSM
6470_AT1,286.2899973710398,Mesenchymal CSM
6515_AT1,286.2899973710398,Mesenchymal CSM
26289_AT1,286.2899973710398,Mesenchymal CSM
25902_AT1,286.2899973710398,Mesenchymal CSM
10993_AT1,286.2899973710398,Mesenchymal CSM
516_AT2,286.2899973710398,Mesenchymal CSM
6610_AT1,286.2899973710398,Mesenchymal CSM
4524_AT1,286.2899973710398,Mesenchymal CSM
471_AT1,286.2899973710398,Mesenchymal CSM
245973_AT1,286.2899973710398,Mesenchymal CSM
6563_AT1,286.2899973710398,Mesenchymal CSM
64850_AT1,286.2899973710398,Mesenchymal CSM
23545_AT1,286.2899973710398,Mesenchymal CSM
2799_AT1,286.2899973710398,Mesenchymal CSM
6549_AT1,286.2899973710398,Mesenchymal CSM
4363_AT1,286.2899973710398,Mesenchymal CSM
10020_AT1,286.2899973710398,Mesenchymal CSM
55217_AT1,286.2899973710398,Mesenchymal CSM
9377_AT1,237.21171210743293,Mesenchymal CSM
51004_AT1,286.28999737103976,Mesenchymal CSM
6520_AT1,286.28999737103976,Mesenchymal CSM
513_AT2,286.28999737103976,Mesenchymal CSM
2027_AT1,286.28999737103976,Mesenchymal CSM
526_AT1,286.28999737103976,Mesenchymal CSM
3038_AT2,286.28999737103976,Mesenchymal CSM
2992_AT1,286.28999737103976,Mesenchymal CSM
84274_AT1,286.28999737103976,Mesenchymal CSM
10941_AT1,286.28999737103976,Mesenchymal CSM
7358_AT1,286.28999737103976,Mesenchymal CSM
51_AT1,286.28999737103976,Mesenchymal CSM
27068_AT1,286.28999737103976,Mesenchymal CSM
54658_AT1,286.28999737103976,Mesenchymal CSM
5471_AT1,286.28999737103976,Mesenchymal CSM
158_AT2,286.28999737103976,Mesenchymal CSM
1103_AT4,286.28999737103976,Mesenchymal CSM
6536_AT2,286.28999737103976,Mesenchymal CSM
79644_AT1,286.28999737103976,Mesenchymal CSM
3030_AT1,286.28999737103976,Mesenchymal CSM
1103_AT3,286.2899973710398,Mesenchymal CSM
3417_AT1,286.2899973710398,Mesenchymal CSM
27165_AT1,286.2899973710398,Mesenchymal CSM
270_AT1,286.2899973710398,Mesenchymal CSM
7363_AT1,286.2899973710398,Mesenchymal CSM
203_AT1,286.2899973710398,Mesenchymal CSM
1644_AT1,286.2899973710398,Mesenchymal CSM
8659_AT2,286.2899973710398,Mesenchymal CSM
127124_AT2,286.2899973710398,Mesenchymal CSM
140838_AT1,286.2899973710398,Mesenchymal CSM
28965_AT1,286.2899973710398,Mesenchymal CSM
759_AT1,286.2899973710398,Mesenchymal CSM
7083_AT1,286.2899973710398,Mesenchymal CSM
521_AT1,237.21171210743324,Mesenchymal CSM
498_AT2,286.28999737103885,Mesenchymal CSM
65985_AT1,286.28999737103857,Mesenchymal CSM
267020_AT1,237.21171210743313,Mesenchymal CSM
6240_AT1,286.28999737103976,Mesenchymal CSM
4513_AT1,286.2899973710398,Mesenchymal CSM
3704_AT1,286.2899973710398,Mesenchymal CSM
1891_AT1,286.2899973710398,Mesenchymal CSM
92483_AT1,286.2899973710398,Mesenchymal CSM
4832_AT1,286.2899973710398,Mesenchymal CSM
5315_AT1,286.2899973710398,Mesenchymal CSM
51604_AT1,286.2899973710398,Mesenchymal CSM
3613_AT1,286.2899973710398,Mesenchymal CSM
10455_AT1,286.2899973710398,Mesenchymal CSM
514_AT1,286.2899973710398,Mesenchymal CSM
7367_AT1,286.2899973710398,Mesenchymal CSM
3658_AT1,286.2899973710398,Mesenchymal CSM
10587_AT1,286.2899973710398,Mesenchymal CSM
6649_AT1,286.2899973710398,Mesenchymal CSM
948_AT1,286.2899973710398,Mesenchymal CSM
55627_AT1,286.2899973710398,Mesenchymal CSM
2027_AT2,286.2899973710398,Mesenchymal CSM
90423_AT1,286.2899973710398,Mesenchymal CSM
2618_AT1,286.2899973710398,Mesenchymal CSM
1329_AT1,237.211712107433,Mesenchymal CSM
522_AT5,286.28999737103976,Mesenchymal CSM
1345_AT1,237.21171210743293,Mesenchymal CSM
1632_AT1,286.28999737103965,Mesenchymal CSM
34_AT1,286.28999737103976,Mesenchymal CSM
2528_AT1,286.28999737103976,Mesenchymal CSM
3423_AT2,286.28999737103976,Mesenchymal CSM
171425_AT2,286.28999737103976,Mesenchymal CSM
9990_AT1,286.28999737103976,Mesenchymal CSM
84720_AT2,286.28999737103976,Mesenchymal CSM
2762_AT1,286.28999737103976,Mesenchymal CSM
4512_AT1,286.2899973710398,Mesenchymal CSM
2523_AT1,286.2899973710398,Mesenchymal CSM
441024_AT1,286.2899973710398,Mesenchymal CSM
10165_AT1,286.2899973710398,Mesenchymal CSM
2548_AT1,286.2899973710398,Mesenchymal CSM
272_AT1,286.2899973710398,Mesenchymal CSM
6554_AT1,286.2899973710398,Mesenchymal CSM
240_AT1,286.2899973710398,Mesenchymal CSM
54675_AT1,0.0,Mesenchymal CSM
6526_AT1,286.28999737104016,Mesenchymal CSM
160428_AT1,286.2899973710398,Mesenchymal CSM
64077_AT1,286.2899973710398,Mesenchymal CSM
527_AT1,286.2899973710398,Mesenchymal CSM
8836_AT1,286.2899973710398,Mesenchymal CSM
131_AT1,286.2899973710398,Mesenchymal CSM
586_AT1,261.75085473923644,Mesenchymal CSM
158_AT1,286.28999737103993,Mesenchymal CSM
57026_AT1,286.2899973710398,Mesenchymal CSM
223_AT1,286.2899973710398,Mesenchymal CSM
2730_AT1,286.2899973710398,Mesenchymal CSM
30833_AT1,286.2899973710398,Mesenchymal CSM
4025_AT1,286.2899973710398,Mesenchymal CSM
376497_AT1,286.2899973710398,Mesenchymal CSM
10841_AT1,286.2899973710398,Mesenchymal CSM
7296_AT3,286.2899973710398,Mesenchymal CSM
6647_AT1,286.28999737103976,Mesenchymal CSM
2348_AT1,286.2899973710398,Mesenchymal CSM
280_AT1,286.2899973710398,Mesenchymal CSM
113675_AT1,286.2899973710398,Mesenchymal CSM
5279_AT2,286.2899973710398,Mesenchymal CSM
1581_AT1,286.2899973710398,Mesenchymal CSM
1537_AT1,286.28999737104255,Mesenchymal CSM
5723_AT1,286.28999737103976,Mesenchymal CSM
102724560_AT1,286.2899973710398,Mesenchymal CSM
115286_AT3,286.2899973710398,Mesenchymal CSM
139596_AT1,286.2899973710398,Mesenchymal CSM
2744_AT1,286.2899973710398,Mesenchymal CSM
126129_AT1,286.2899973710398,Mesenchymal CSM
7167_AT1,261.7508547392365,Mesenchymal CSM
1719_AT1,286.2899973710399,Mesenchymal CSM
84618_AT1,286.2899973710398,Mesenchymal CSM
2110_AT1,286.2899973710398,Mesenchymal CSM
9154_AT1,286.2899973710398,Mesenchymal CSM
130_AT1,286.2899973710398,Mesenchymal CSM
128869_AT1,286.2899973710398,Mesenchymal CSM
84701_AT1,286.2899973710398,Mesenchymal CSM
79087_AT1,286.2899973710398,Mesenchymal CSM
80055_AT1,286.2899973710398,Mesenchymal CSM
384_AT1,286.2899973710398,Mesenchymal CSM
51056_AT1,286.2899973710398,Mesenchymal CSM
1327_AT1,237.21171210743213,Mesenchymal CSM
6565_AT1,286.2899973710388,Mesenchymal CSM
160851_AT1,286.28999737103976,Mesenchymal CSM
6518_AT1,286.28999737103976,Mesenchymal CSM
5009_AT1,286.28999737103976,Mesenchymal CSM
4967_AT2,286.28999737103976,Mesenchymal CSM
18_AT2,286.28999737103976,Mesenchymal CSM
6392_AT1,286.28999737103976,Mesenchymal CSM
535_AT1,286.2899973710399,Mesenchymal CSM
249_AT1,286.2899973710399,Mesenchymal CSM
8776_AT1,286.28999737103976,Mesenchymal CSM
142680_AT1,237.21171210743145,Mesenchymal CSM
55902_AT1,286.28999737103976,Mesenchymal CSM
5625_AT1,286.2899973710398,Mesenchymal CSM
2990_AT1,286.28999737103976,Mesenchymal CSM
515_AT1,286.28999737103976,Mesenchymal CSM
55454_AT1,286.28999737103976,Mesenchymal CSM
4351_AT1,286.28999737103976,Mesenchymal CSM
539_AT1,237.21171210743287,Mesenchymal CSM
522_AT2,286.2899973710398,Mesenchymal CSM
51703_AT1,286.28999737103976,Mesenchymal CSM
284273_AT2,286.28999737103976,Mesenchymal CSM
2747_AT1,286.28999737103976,Mesenchymal CSM
6519_AT1,286.28999737103976,Mesenchymal CSM
9162_AT1,286.28999737103976,Mesenchymal CSM
440_AT3,286.28999737103976,Mesenchymal CSM
1503_AT1,286.28999737103976,Mesenchymal CSM
10476_AT2,286.28999737103976,Mesenchymal CSM
178_AT2,286.28999737103976,Mesenchymal CSM
8707_AT1,286.28999737103976,Mesenchymal CSM
2109_AT2,286.28999737103976,Mesenchymal CSM
54965_AT1,286.28999737103976,Mesenchymal CSM
4831_AT1,286.28999737103976,Mesenchymal CSM
501_AT1,286.28999737103976,Mesenchymal CSM
765_AT1,286.28999737103976,Mesenchymal CSM
204_AT3,286.28999737103976,Mesenchymal CSM
6582_AT2,286.28999737103976,Mesenchymal CSM
7296_AT2,286.28999737103976,Mesenchymal CSM
2592_AT1,286.28999737103976,Mesenchymal CSM
10157_AT1,286.28999737103976,Mesenchymal CSM
57835_AT2,286.28999737103976,Mesenchymal CSM
8659_AT1,286.28999737103976,Mesenchymal CSM
54659_AT1,286.28999737103976,Mesenchymal CSM
3614_AT1,286.28999737103976,Mesenchymal CSM
2023_AT1,286.28999737103857,Mesenchymal CSM
170712_AT1,237.21171210743302,Mesenchymal CSM
9114_AT1,286.28999737103976,Mesenchymal CSM
1384_AT2,286.2899973710398,Mesenchymal CSM
1629_AT1,286.2899973710398,Mesenchymal CSM
374569_AT1,286.2899973710398,Mesenchymal CSM
8574_AT1,286.2899973710398,Mesenchymal CSM
4519_AT1,286.28999737103976,Mesenchymal CSM
3073_AT1,286.2899973710398,Mesenchymal CSM
5224_AT2,286.2899973710398,Mesenchymal CSM
218_AT1,286.2899973710398,Mesenchymal CSM
51606_AT1,286.2899973710398,Mesenchymal CSM
5238_AT1,286.2899973710398,Mesenchymal CSM
518_AT3,286.2899973710398,Mesenchymal CSM
29925_AT2,286.2899973710398,Mesenchymal CSM
51382_AT1,286.2899973710398,Mesenchymal CSM
51477_AT1,286.2899973710398,Mesenchymal CSM
766_AT1,286.2899973710398,Mesenchymal CSM
51227_AT1,286.2899973710398,Mesenchymal CSM
26503_AT1,286.2899973710398,Mesenchymal CSM
2271_AT1,286.2899973710398,Mesenchymal CSM
2026_AT1,286.2899973710398,Mesenchymal CSM
1347_AT1,237.2117121074331,Mesenchymal CSM
9057_AT1,286.28999737103993,Mesenchymal CSM
6390_AT1,286.2899973710398,Mesenchymal CSM
122622_AT2,286.2899973710398,Mesenchymal CSM
4942_AT1,286.2899973710398,Mesenchymal CSM
114134_AT1,286.2899973710398,Mesenchymal CSM
221823_AT1,286.2899973710398,Mesenchymal CSM
509_AT1,286.2899973710398,Mesenchymal CSM
5264_AT1,286.2899973710398,Mesenchymal CSM
3418_AT1,286.28999737103976,Mesenchymal CSM
29925_AT1,286.28999737103976,Mesenchymal CSM
210_AT1,286.28999737103976,Mesenchymal CSM
7385_AT1,286.28999737103976,Mesenchymal CSM
1103_AT2,286.2899973710398,Mesenchymal CSM
217_AT1,286.2899973710399,Mesenchymal CSM
2997_AT1,286.2899973710399,Mesenchymal CSM
9563_AT1,286.2899973710399,Mesenchymal CSM
178_AT3,286.2899973710399,Mesenchymal CSM
210_AT2,286.2899973710399,Mesenchymal CSM
5198_AT1,286.2899973710399,Mesenchymal CSM
1718_AT1,278.1102831604325,Mesenchymal CSM
137872_AT1,286.2899973710398,Mesenchymal CSM
6528_AT1,286.2899973710398,Mesenchymal CSM
7360_AT1,286.2899973710398,Mesenchymal CSM
11000_AT1,286.2899973710398,Mesenchymal CSM
2585_AT1,286.2899973710398,Mesenchymal CSM
6583_AT1,286.2899973710398,Mesenchymal CSM
51227_AT3,286.2899973710398,Mesenchymal CSM
1892_AT1,286.2899973710398,Mesenchymal CSM
51181_AT1,286.2899973710398,Mesenchymal CSM
516_AT1,286.2899973710398,Mesenchymal CSM
6319_AT1,286.2899973710398,Mesenchymal CSM
2348_AT2,286.2899973710398,Mesenchymal CSM
761_AT1,286.2899973710398,Mesenchymal CSM
6576_AT1,286.28999737103976,Mesenchymal CSM
55577_AT1,286.2899973710398,Mesenchymal CSM
506_AT1,237.21171210743302,Mesenchymal CSM
226_AT3,286.2899973710399,Mesenchymal CSM
8992_AT1,286.2899973710399,Mesenchymal CSM
84264_AT2,286.2899973710399,Mesenchymal CSM
55256_AT1,286.2899973710399,Mesenchymal CSM
5277_AT1,286.2899973710399,Mesenchymal CSM
92086_AT1,286.2899973710399,Mesenchymal CSM
2678_AT3,286.2899973710399,Mesenchymal CSM
641371_AT1,286.2899973710399,Mesenchymal CSM
83549_AT1,286.2899973710399,Mesenchymal CSM
293_AT1,286.2899973710399,Mesenchymal CSM
10840_AT1,286.2899973710399,Mesenchymal CSM
55276_AT1,286.2899973710399,Mesenchymal CSM
377677_AT1,286.2899973710399,Mesenchymal CSM
2806_AT1,286.2899973710399,Mesenchymal CSM
1666_AT1,286.2899973710398,Mesenchymal CSM
2821_AT1,271.1759350727332,Mesenchymal CSM
8818_AT2,286.28999737104016,Mesenchymal CSM
51004_AT2,286.2899973710399,Mesenchymal CSM
2712_AT1,286.2899973710399,Mesenchymal CSM
54575_AT1,286.2899973710399,Mesenchymal CSM
2686_AT1,286.2899973710399,Mesenchymal CSM
10166_AT1,286.2899973710399,Mesenchymal CSM
2181_AT2,286.2899973710399,Mesenchymal CSM
7381_AT1,286.28999737103993,Mesenchymal CSM
55902_AT2,286.2899973710399,Mesenchymal CSM
57835_AT3,286.2899973710398,Mesenchymal CSM
160851_AT2,286.2899973710398,Mesenchymal CSM
30_AT1,286.2899973710398,Mesenchymal CSM
1349_AT1,237.21171210743296,Mesenchymal CSM
57704_AT1,286.28999737104016,Mesenchymal CSM
376497_AT2,286.2899973710398,Mesenchymal CSM
5277_AT2,286.2899973710398,Mesenchymal CSM
587_AT1,261.75085473923633,Mesenchymal CSM
3029_AT1,261.75085473923644,Mesenchymal CSM
7108_AT1,286.2899973710399,Mesenchymal CSM
39_AT1,286.2899973710399,Mesenchymal CSM
9058_AT1,286.2899973710399,Mesenchymal CSM
522_AT3,286.2899973710399,Mesenchymal CSM
2582_AT1,286.2899973710399,Mesenchymal CSM
2171_AT1,286.2899973710399,Mesenchymal CSM
498_AT1,286.2899973710399,Mesenchymal CSM
1595_AT1,286.2899973710399,Mesenchymal CSM
127_AT1,286.2899973710399,Mesenchymal CSM
4522_AT1,286.2899973710399,Mesenchymal CSM
341947_AT1,237.21171210743304,Mesenchymal CSM
5214_AT1,286.2899973710399,Mesenchymal CSM
4507_AT1,286.2899973710398,Mesenchymal CSM
5834_AT1,286.2899973710398,Mesenchymal CSM
6573_AT2,286.2899973710398,Mesenchymal CSM
10654_AT1,286.2899973710398,Mesenchymal CSM
